experiment_id,Bx,By,Bz
71,0.0018642153270219,0.0018642153270219,0.0018642153270219
72,0.0038800405521295,-6.593784921122958e-05,0.000448547813513
73,0.0011927010658194,-0.0030296441963585,-0.0002658721276638
74,0.001975511764456,-0.001975511764456,-0.001975511764456
75,0.0004911348144968,7.192037892360226e-06,0.000369108359997
76,0.0007373388980012,0.0007373388980012,0.0007373388980012
77,-0.0001143699446523,-0.0028014314354932,-9.576661192862642e-06
78,0.0022537528580414,0.0022537528580414,0.0022537528580414
79,0.0005876765382299,0.0020090196497776,0.0041638610647614
80,0.0029884055408766,0.0001495887399975,0.0005147077404562
81,0.0002950104715626,0.0022785558533045,0.0009045357136834
82,-0.0033155269363383,-0.0013002729192452,-7.431492458836943e-05
83,-9.277094611920518e-05,0.0018201126358331,-0.0001271329199328
84,0.0001502134111513,-0.0008639053102892,0.0025136504291662
85,-0.0013146891671908,-0.0013146891671908,0.0013146891671908
86,0.0003253139894312,6.27590426691442e-06,-0.0019172789851984
87,-0.0038549091634637,0.0002790488568239,7.129259366034695e-05
88,-0.0001706893738027,-0.0015119431898525,0.0046296292894644
89,-0.0002357608937646,-0.0014930733661394,0.0029139917074034
90,0.0004858565665512,4.3158142704515606e-05,-0.0019597679176023
91,0.0012924831948805,-0.0002667231351035,0.0045674492093909
92,0.001693966271253,-0.0040283157816339,0.0008076467136305
93,0.002817609293019,-0.0012387832266575,0.0001198054639534
94,0.0013126978056523,0.0004004795115509,0.0027712007412639
95,-0.0002189456125961,-0.0001504417851555,-0.0009439270777849
96,0.0019735877581384,0.0029748005434089,0.0009723749728679
97,-0.0020928947258123,-0.0020928947258123,0.0020928947258123
98,-0.0008212032251588,0.0030313114935401,0.0006473641146247
99,-0.002052028065192,0.002052028065192,-0.002052028065192
100,-0.00189899546372,-0.00189899546372,0.00189899546372
101,-0.0023008263595186,-0.0006552048535256,0.0003273542054875
102,0.0007999431440579,-0.0007999431440579,-0.0007999431440579
103,0.0009911636682914,0.0009161079365281,1.5675876286276886e-05
104,-0.0012659969758133,0.0012659969758133,-0.0012659969758133
105,-0.0021864267821549,0.0003029203775655,-0.0007138755288295
106,-0.0021424564206072,0.0021424564206072,-0.0021424564206072
107,-0.0006469105425859,0.0006469105425859,-0.0006469105425859
108,0.0019337756004182,-0.0019337756004182,-0.0019337756004182
109,-0.0016135413428023,-0.0007949822413312,0.0024321004442735
110,-0.0030052230845517,-0.0016376605851264,-0.0003094013522203
111,-0.0007651630073597,0.0007651630073597,-0.0007651630073597
112,-0.000175044370735,0.0048707713281489,0.0010583008093576
113,0.003383576778651,-0.0006828222875094,0.0007589400102445
114,-0.000507128441842,-0.0001892176266177,3.0286782874385505e-05
115,0.0001999378404054,0.0036958633882025,9.77792638260639e-05
116,-0.0008934485121302,-0.0004401967782578,0.0013467002460026
117,8.978833452306757e-05,0.0017263026608816,0.0019468600861482
118,0.0002883051984391,0.0001424325255231,-0.0022861060216882
119,-0.0003201872961041,0.0009371269735119,-0.0026501251866009
120,0.0039844999246674,-0.0022212163050574,-3.786024856490467e-05
121,0.0015303260147194,-0.0015303260147194,-0.0015303260147194
122,-0.0019196896450555,0.0019196896450555,-0.0019196896450555
123,0.0013919574211393,-0.0003284205403474,-0.002553565443704
124,0.000527819487575,0.0008878856173811,-0.0032864352004455
125,0.000341084321985,-0.0013696904018238,0.0003689136899965
126,8.409539511713831e-06,-0.0004930019625221,0.0016014087265459
127,-0.0011477445110396,0.0011477445110396,-0.0011477445110396
128,0.001586188215015,-5.9358894596391984e-05,0.000632050442911
129,-0.0003214614775633,-0.0022920371641385,0.0001604109156637
130,0.0018135671291002,-0.0027336004993487,-0.0008935337588516
131,0.0003613457578853,0.00038459884453,-1.506616448539169e-05
132,-0.0003040208440472,0.000231835058488,-0.0016815682918062
133,-0.001534013053851,-3.302361966065768e-05,-0.0018122385357257
134,-0.0014153555673148,-3.2655176022588085e-05,6.852896460705638e-06
135,-0.0008834154721335,0.0008834154721335,-0.0008834154721335
136,-0.0004147266145352,0.0024625715856941,-0.0003426556418801
137,0.0014288414387561,-0.0001879190817326,0.0025562568064699
138,-6.01583772839664e-05,-0.0002374739017027,-0.0011527597528638
139,0.0002535936266496,0.0039311841795315,0.0003621343869915
140,-5.359921094030175e-06,-0.0018901532443984,0.0020200573520581
141,-0.0017946550536255,0.0017946550536255,-0.0017946550536255
142,0.0019629909152447,0.0019629909152447,0.0019629909152447
143,0.0015539368810006,-0.0009864085137594,9.869280574314696e-05
144,-0.0012312168391152,0.0012312168391152,-0.0012312168391152
145,-0.0001563182768276,-0.0007859810027067,-0.0023347122721163
146,7.635677264231476e-05,-0.0005663536332835,-0.0015678409889555
147,-0.002624549803926,-0.0007113863854236,-5.373947202386584e-05
148,-0.0039660883498523,-0.0022103604493064,0.0001783037502826
149,-0.0010052466225171,-0.0016267387918193,-0.0045047801788537
150,-0.0016207543701347,-0.0016207543701347,0.0016207543701347
151,-0.0011652117029772,0.0002069255628962,-0.0022785524061532
152,-5.177560692088064e-05,-7.48707999087612e-05,-0.000515304638043
153,0.0011903569243514,-0.0001370129869293,0.000652592947868
154,-0.0015387116425282,0.0004894401238828,-0.0037592785013721
155,0.0032878967694209,0.0002630642990725,0.0031970213266965
156,-4.594821286442594e-05,0.0018403013925371,-0.0045273933822075
157,-0.0039233653602215,-0.0005107581885462,0.00166709861675
158,0.0036883943449118,0.0008116880435334,-0.0010961085179477
159,0.0016535452270495,0.0023802422282264,6.714449229964206e-05
160,0.0001540952541088,0.0001794243962184,-0.0019030670724778
161,0.0022767130688391,-0.0002959965946587,0.0009070786772758
162,3.979663331482659e-05,-0.0006618818275437,0.0006226453273913
163,0.0019824677917957,0.0019824677917957,0.0019824677917957
164,0.0001211575153351,-5.433068432787321e-05,-0.0009007374655065
165,-0.0037152061298831,-0.0022844873533102,-0.0001633531214032
166,-0.0017190415192483,0.0001069467169791,-0.0028625145180967
167,2.186647193969672e-06,-0.0024925225971252,0.0023842784507755
168,0.0013117164745391,-0.0002294112215211,9.46953786780304e-06
169,-0.0009460197181902,-0.0009460197181902,0.0009460197181902
170,-0.0014799000529315,0.0003325999470684,0.0032924000529315
171,-0.0016361098232906,2.116586091712932e-05,0.0026589562718761
172,9.170760540434254e-05,0.0017238939954581,-0.0004678040323599
173,-3.346210079808436e-05,0.0044582351329152,-0.0014941462996882
174,-0.000177633291956,0.0016687932756119,0.0029682993100612
175,-0.0004190471351009,0.0001248137053839,-0.0012339656499373
176,-0.0021911486119847,-0.0021911486119847,0.0021911486119847
177,0.0009460197181902,-0.0009460197181902,-0.0009460197181902
178,-0.0002607010330805,0.0017531563352208,0.0037049132162747
179,0.003188666027557,0.0035102190178657,-3.1488630373594565e-05
180,-0.0017696995015475,-0.0025720184891814,-2.8000082123629403e-05
181,0.0036227595728563,0.000222310722182,0.0014095962148645
182,-0.0005781281041277,-0.0001829418074764,-0.0016567015492389
183,0.0006531972647421,-0.0014531972647421,0.0001468027352578
184,0.0017946550536255,0.0017946550536255,0.0017946550536255
185,0.0006134124113133,0.0009246001688973,0.0003022246537292
186,0.0038468913211458,-8.224908644010731e-05,0.0008814046141575
187,0.0019268195730786,0.0019268195730786,0.0019268195730786
188,0.0012655697004379,0.0028155697004379,-0.000284430299562
189,2.2384329793010427e-05,0.0009519957278031,0.001638167641424
190,-0.0005400239702804,0.0003475110317464,-6.123007700849938e-06
191,-0.001119920401681,0.001119920401681,-0.001119920401681
192,-0.0011641308114405,-6.22242374880054e-06,-0.0029869627186967
193,-0.0010616339990941,0.0016164460115378,6.969613338804419e-05
194,-0.002260708885381,0.002260708885381,-0.002260708885381
195,-0.0001336224396562,0.0033250077887406,0.0007035678882676
196,3.506838529342573e-05,-0.0014840362337811,-0.0014430141308986
197,-0.0042442150677772,-0.0018761192178818,-0.0001397844758619
198,-1.1077839531745332e-05,0.0041658803555607,0.0017125516600745
199,-0.0003762569910689,-0.0026579951717685,0.000801448811492
200,0.0018781273817011,0.0018781273817011,0.0018781273817011
201,-0.0045828973853015,-0.0011306954469921,0.0008686047992777
202,0.0015094579327005,0.0015094579327005,0.0015094579327005
203,0.0009664873669297,-0.0001918596686809,-0.0003144690508148
204,0.0013425132765493,-0.0013425132765493,-0.0013425132765493
205,-0.0001874702210662,0.0029149847904649,0.0026806837319604
206,-0.001053664241271,0.001053664241271,-0.001053664241271
207,0.0017320508075688,0.0017320508075688,0.0017320508075688
208,-7.70654493975401e-05,0.0007074977854291,-0.0045186752172942
209,0.0004352642422548,-0.0007072896515588,-0.0026009189102925
210,-0.0001364239884502,0.0031749331650775,-0.0030923295961262
211,0.000356931549545,-6.908621998060798e-05,-0.0022642297443875
212,-0.0004870308603217,0.0009778632657227,-8.679056827701986e-07
213,-0.0038659952312612,-0.0009550862401181,-0.0006438676247916
214,-0.0015257548562384,0.001746284610687,-0.0001380192857261
215,0.0042129240228181,0.0015877841171132,-2.687216775733945e-05
216,-0.0017735619718406,0.0008738234553475,-0.0026733004883336
217,-0.0034554611494407,-0.000985811269473,-0.0001967012794334
218,-0.001196436702417,-0.001196436702417,0.001196436702417
219,-0.0018876522399645,-0.0006866136125465,-0.0043372857771222
220,-0.0017918159801374,-0.0008404593558761,-0.0001479261072274
221,0.0042939835637148,0.0017742678697955,0.0008965179638581
222,0.0015233699873798,0.0015233699873798,0.0015233699873798
223,0.0018363912176633,-0.0018363912176633,-0.0018363912176633
224,0.0011639470147371,0.0001701535236068,0.0018356057265941
225,0.0001525173550146,0.0002990010680545,0.0032669300630467
226,0.0014866769431632,-0.0014866769431632,-0.0014866769431632
227,-0.0016083637499215,0.0010835883210351,-0.0045338322598939
228,-0.0010503601282847,0.0010503601282847,-0.0010503601282847
229,0.0004841056681434,-0.0016463813457067,-0.0001499152992177
230,-0.0016329931618554,0.0003670068381445,0.0036329931618554
231,-0.0016834559411942,0.0008225142861143,2.7078168127703583e-05
232,-0.0007303828706615,0.0007303828706615,-0.0007303828706615
233,-0.0003728440860769,-0.0001846434836413,0.0016666309229726
234,0.0037942652475428,-0.00013086591366,0.0001374538823309
235,-0.0017737869716066,0.0017737869716066,-0.0017737869716066
236,0.0005902186719169,-0.0002520685113375,-0.002659341713355
237,0.0001846167911567,-0.0044876075263687,-0.0018099338832279
238,-0.0001032433370758,0.0010303152807946,-3.762934640769397e-05
239,-0.0010781842376432,-0.0010781842376432,0.0010781842376432
240,0.0021940924338964,5.2644037249212245e-05,-0.0035657789881007
241,0.0019476876550975,-0.0019476876550975,-0.0019476876550975
242,-0.0011407884836999,0.0011407884836999,-0.0011407884836999
243,-0.0008931367564828,0.0005292072326505,-0.0031411563380441
244,-0.0002657308300888,-0.003360117721359,0.0019120306972539
245,-0.0040733229932157,-0.0003943159615208,0.0001239895284306
246,-0.0026823997496213,-0.0008695903353922,-0.000736359172275
247,-0.0013206647325161,0.0002602346070841,0.0024719097975421
248,-0.000356448574729,-0.0010028816404172,0.0038050436118082
249,-0.0001919674203744,-7.732121302574682e-05,-0.0016042816258546
250,-0.001613798342795,0.001613798342795,-0.001613798342795
251,-0.0029693653397403,0.0012739356045038,6.472532589680103e-05
252,-0.0006293441464249,-0.0018367763808347,0.0002897269870924
253,0.0001129346831549,-0.0036811001888018,0.0009949581883608
254,0.0017181387528896,-0.0017181387528896,-0.0017181387528896
255,0.0007582069800201,-0.0007582069800201,-0.0007582069800201
256,-0.0006607928467665,-0.0008444851780634,0.0025354772991065
257,-0.0013286012218701,-0.0013286012218701,0.0013286012218701
258,0.0019615997097768,0.0019615997097768,0.0019615997097768
259,-0.0005243681392256,0.0001503172094835,-9.83725829620121e-05
260,0.0021361959960016,-0.0021361959960016,-0.0021361959960016
261,-0.0012868650578322,0.0012868650578322,-0.0012868650578322
262,0.0014535207137641,-0.0021909004002133,-0.0007161410273149
263,-0.0014099613530128,-0.0004725938666391,-1.888530165959871e-05
264,-0.000286923245409,0.0011256528434955,-0.0001173877520207
265,-0.0005156932108828,-0.0017462130325175,0.0004242048889562
266,0.0003121733623821,0.0001444184824522,-0.0022021439516143
267,0.0005331890271655,-0.000178805789789,0.0012637845609772
268,0.0009390636908505,0.0009390636908505,0.0009390636908505
269,-0.0013216451945304,-0.0013216451945304,0.0013216451945304
270,0.0009185430145906,-0.0001811481459517,-0.0017301068606611
271,-1.888979834147521e-06,0.0012599642224778,-0.0020536752480451
272,-0.0009582504525803,0.0001615817928519,0.0002500106703708
273,-0.0004255498037372,-0.0001610002828868,-0.0009289064482224
274,0.0006531972647421,0.0014531972647421,-0.0001468027352578
275,-0.0042198729321004,-0.0012943755136249,-0.0011472746394476
276,0.0012590409484737,0.0012590409484737,0.0012590409484737
277,0.0021355003932676,-0.0021355003932676,-0.0021355003932676
278,-0.0043240328109411,-0.000123696219512,0.0010476019346352
279,-0.002184192584645,0.002184192584645,-0.002184192584645
280,-0.0006678809447665,1.6607839942631102e-05,0.0004653113998088
281,-0.0009734588266493,-0.0004796173852659,0.0014673002680327
282,0.0002673596658568,0.0018121403027286,0.0009203275244723
283,0.0008764594447938,-0.0008764594447938,-0.0008764594447938
284,-0.0003122851045483,-0.0017400391106921,0.0001794193708886
285,-0.0008941524550199,0.0038047774946982,0.0001663042403865
286,0.0008863597276398,-0.0002617261636297,0.002156034398136
287,0.0006070441265813,-2.514847665963076e-05,8.748123658314698e-06
288,-0.0007860310893786,-0.0007860310893786,0.0007860310893786
289,0.0013572187378111,0.0001881632995838,0.0004294598478947
290,-0.0020868082018902,0.0020868082018902,-0.0020868082018902
291,-0.0017514118296612,0.0008217373874016,-5.838481585640167e-05
292,0.0007124235745446,-7.405486332362971e-05,-0.0013327166805381
293,-0.0022660998065692,0.0022660998065692,-0.0022660998065692
294,0.0014677217686627,0.0014677217686627,0.0014677217686627
295,0.0010225360189262,-0.0010225360189262,-0.0010225360189262
296,0.0012312168391152,0.0012312168391152,0.0012312168391152
297,0.0036283917559334,-0.0006946823716085,-0.0010092058685486
298,0.0001181511295589,0.001884102852983,-0.0016099669954144
299,0.001690314643531,-0.001690314643531,-0.001690314643531
300,0.0020102919011542,-0.0020102919011542,-0.0020102919011542
301,1.661191849360669e-05,0.0024735274558763,0.0020011440992283
302,-7.873150322515965e-05,-0.0004484799705363,0.0010052053431419
303,-0.0002211362650527,0.0023491533232345,-0.0009552176381881
304,0.0014746777960024,0.0014746777960024,0.0014746777960024
305,-0.0035938786326837,0.0001741915925307,0.003258245010165
306,-0.0034311864295589,0.0014237746161988,0.0005857806686665
307,-0.0004520384107611,0.0020451604966917,0.0041554023740583
308,0.0002372496921712,5.1884190766749645e-06,-0.0007166730240276
309,0.001766830944267,0.001766830944267,0.001766830944267
310,0.0013446737513271,0.0038289186330197,0.0003300216878313
311,-0.0002101753072749,0.0020405923401406,-0.0003891384888213
312,0.0001413422991992,-3.792422809932294e-05,-0.000528415159739
313,-0.0013332443588686,0.0005595813609181,-0.0032003071554068
314,0.0012938210851719,-0.0012938210851719,-0.0012938210851719
315,-0.0020450720378524,-0.0020450720378524,0.0020450720378524
316,-0.0004675098321309,-0.0021242665927095,0.0003958539283803
317,-0.0002985940092466,-0.0016552437980757,-0.0006897637336816
318,-0.0002852449216926,-0.0034651097612034,0.00132483970122
319,0.0001890160922327,-0.0001732502488675,0.001859302028667
320,-0.0015732794835417,-0.0015732794835417,0.0015732794835417
321,0.0001311046641662,-0.001538648719981,-0.0010933344345693
322,0.0015105186747162,0.0033605186747162,-0.0003394813252837
323,0.0005298682135322,0.0015140662925379,-0.0002781779894897
324,-0.0036313812572684,-0.0002668520977239,-0.0010819517068406
325,0.0007442949253408,0.0007442949253408,0.0007442949253408
326,7.058661806395042e-05,-0.0040093227769958,-0.0006089576588388
327,0.002357162382764,0.0007744183865239,0.0005121260314953
328,0.0008185077001629,-6.221380170504374e-05,-0.0005818824588955
329,0.0011894806750774,0.0011894806750774,0.0011894806750774
330,7.73553806711075e-05,0.0015724697187031,0.0017445887763345
331,-0.0001434093981421,-0.0019200779025648,0.0003279280131668
332,0.0008592227112659,0.0020208236300216,-0.0003498373554213
333,0.0004405675573447,0.0005333220120226,0.0023776834416449
334,-0.0008848715789948,-0.0043344078624153,-0.0013160578320815
335,-0.0001705583780816,0.0009506316516995,-0.0001987289634542
336,-0.0046671810164833,-0.000840132134123,-0.0003051364639137
337,0.0001209898507349,0.0001328818080716,-0.0010155562960102
338,0.0043707043796294,0.00044392085857,0.0004643402534617
339,0.0013772934132475,0.0013772934132475,0.0013772934132475
340,-0.0015598739201272,-2.816334723012864e-05,0.0004473755979503
341,0.0013655322441618,-0.0001088813215874,-0.000362905723562
342,-0.001665122967827,-0.0028418895090812,0.0003686825108774
343,-0.0004270479341252,0.000352598580626,-0.0020055462896537
344,-0.0004388669122486,-9.863308775134732e-05,-0.0009763669122486
345,0.0004652633125728,0.0017445997033624,0.0002655366635089
346,0.0022676649127206,-0.0022676649127206,-0.0022676649127206
347,0.0009807998548884,0.0009807998548884,0.0009807998548884
348,0.0018472994129677,0.0001240694910197,0.0014294243231171
349,-0.0016144580763705,0.0029425892369685,0.0001566781860511
350,0.0020311599831731,0.0020311599831731,0.0020311599831731
351,-0.0003013082299578,0.0027998494751846,-0.0014262368502665
352,-5.250807176892146e-05,-0.0004970706568368,-0.000240967131436
353,0.0011334794556876,-0.0017085003120929,-0.0005584585992822
354,0.0016972706708707,-0.0016972706708707,-0.0016972706708707
355,-0.0015461367421249,0.0038132094752003,0.0002157159053658
356,-0.0008102785928995,-0.0033175177236359,0.0009038913852824
357,-0.0015354642394982,0.0039076459061875,0.0002870512903268
358,-0.0012268693220279,-0.0012268693220279,0.0012268693220279
359,0.0030033973369218,-0.0006104550888734,0.0009008756480522
360,-0.0032761111264192,-0.0023286185206565,0.000190230695978
361,-0.0041876961854276,0.0012668005435205,-0.0012127041110355
362,0.0017031832941093,-0.0017031832941093,-0.0017031832941093
363,-0.0001531906131845,-0.0007471432256315,0.0017814573440824
364,-0.000804769095135,-8.293019340455159e-05,-6.402052638799058e-05
365,-1.2435824874158538e-05,-0.0004632370521338,0.000255618804746
366,-0.00095938348259,-0.0002156165174099,-0.00213438348259
367,0.0002037618407247,-0.0001333872893589,0.0005855821432562
368,-0.0011334794556876,-0.0005584585992822,0.0017085003120929
369,0.0009237604307034,0.0009237604307034,0.0009237604307034
370,-0.0012588687655127,-0.0001937335988922,0.003611722664974
371,-0.0007505553499465,-0.0007505553499465,0.0007505553499465
372,-0.0010103629710818,0.0010103629710818,-0.0010103629710818
373,0.0040415970070925,-0.0013148692283163,-0.0009770795807404
374,-9.290724924850348e-05,0.000783381926149,4.945150963791666e-05
375,-0.0004628870737683,0.0008741110653379,-9.90702048443244e-05
376,0.001833087104677,0.001833087104677,0.001833087104677
377,5.900552621853492e-05,-0.0005598054384737,-0.0001033421327357
378,0.0029687580481786,-0.0001840108932359,0.0017310432163585
379,0.0013842494405871,0.0013842494405871,0.0013842494405871
380,-0.0024328581751582,-0.00155153400983,0.0002430078034135
381,0.0005183507646847,0.0005087098849433,4.056568982632231e-05
382,-1.133228526092168e-05,0.0005689239786155,0.0004531247230461
383,-0.0022815769673999,-0.0022815769673999,0.0022815769673999
384,-4.931888740253919e-05,0.0001501461814339,-0.0011542384272582
385,0.001057732228891,-0.0003235631203377,-4.773824523521946e-05
386,0.0004340600135603,-0.0036567769276123,-0.0013633066654644
387,-0.0026383327980624,-0.0006402200659456,0.0004555750246911
388,-0.0018572592996822,-0.0018572592996822,0.0018572592996822
389,-0.002013592915398,-0.000992085276372,0.0030351005544239
390,-0.0015181624624221,-0.000752850628941,0.0001251821696164
391,0.0014115941102241,0.0022291131838275,-7.187236423453834e-05
392,0.0008285244446157,0.0015015398260932,9.681315715845534e-05
393,0.0013134718624063,0.0013134718624063,0.0013134718624063
394,-0.0005558931271071,0.0001712781404992,0.0027148048634353
395,0.000427247074778,-0.0011181683299957,-0.0001685374352937
396,0.0018764852975432,0.0001150404257536,-0.0017669969563568
397,0.0007315453597265,0.0017114265467627,-0.0042291702386697
398,-0.0018155231356444,0.0018155231356444,-0.0018155231356444
399,-7.701661145214676e-05,6.245168928887793e-05,0.0005621765899893
400,-0.0009668878002091,-0.0009668878002091,0.0009668878002091
401,0.0004571802125982,0.0008953361987595,-6.11688840466515e-05
402,0.0010231300246026,0.0016193334267656,-0.0001217465154583
403,0.0002850804381456,0.002840132046412,-0.0018835985178153
404,0.0009670617008926,-0.0009670617008926,-0.0009670617008926
405,0.0019059514910597,-0.0019059514910597,-0.0019059514910597
406,0.0008934485121302,-0.0013467002460026,-0.0004401967782578
407,0.0007589101732286,-0.0031128947140143,-0.0003626258052288
408,0.0009694372485543,8.58361342021856e-05,0.0024202078946747
409,-0.0006826806563432,0.0012784419198863,8.184136802450564e-05
410,0.0021146323112487,0.0021146323112487,0.0021146323112487
411,0.0006110612344544,-1.4017318999466895e-05,-0.0004361552820127
412,-0.0018034376824396,-0.000652836287232,0.0002226224748178
413,0.0022676649127206,0.0022676649127206,0.0022676649127206
414,0.0020257318630945,0.0005265524292761,0.0004853276111082
415,-0.0009042835541524,-0.0009042835541524,0.0009042835541524
416,-8.821450182234599e-05,0.0010839107538179,0.003964220595986
417,0.0006934227258324,0.0010452001909274,0.0003416452607374
418,-0.0028759628877743,0.0006076358400122,0.0005445118331414
419,-0.0038882891818291,-0.0004525711381944,0.0017681649457358
420,-0.0044332555332533,-0.0006726468534995,-0.0010838272100672
421,-0.0002107677465556,0.0005715274498445,0.0035927180756384
422,0.0021233432696347,-0.0017553966422928,0.0001616435725112
423,0.0015729384975828,-0.0042396300496176,-0.0005305675543356
424,-0.0001035591788124,-0.0025358801201163,0.00311179574063
425,0.0005971839421729,0.0026104222000223,0.0006601162290739
426,-0.0011760398175736,-0.0005369140310405,-0.0027299653470315
427,0.0016416224521536,-0.0016416224521536,-0.0016416224521536
428,0.002379785207012,0.000165242222263,0.0030487887321365
429,0.0019335826008788,-0.0029145005323938,-0.0009526646693639
430,-0.0003559573299736,2.2204677550601277e-05,-0.0007752573867344
431,0.0021494124479469,-0.0021494124479469,-0.0021494124479469
432,9.23522106998943e-05,0.0006660157015595,0.0003019840233685
433,-0.0019735877581384,0.0009723749728679,-0.0029748005434089
434,0.0015372820420591,-0.0015372820420591,-0.0015372820420591
435,0.0019527316405063,0.0042740258524847,0.0005311266792414
436,-0.0012173047844359,-0.0012173047844359,0.0012173047844359
437,-0.0011129643743414,0.0011129643743414,-0.0011129643743414
438,-6.5404139328548056e-06,0.0008869802843072,0.0004821720528517
439,0.0008446152682952,0.0033696191197445,-0.0010711814775503
440,-0.0025147969411575,-0.0012318912386662,-0.0001548415758852
441,-0.0019252076449776,0.0001302591959669,0.0026278679310742
442,0.0031350885632312,0.0001081213781881,-0.0008434226614705
443,-0.0018294351903237,-0.0018294351903237,0.0018294351903237
444,0.0003595990747959,-0.0008850283878143,-3.322705206695539e-05
445,-0.0018628112327622,-6.124107924576879e-05,0.0013169335613421
446,-0.0011349503305108,0.0025532945836326,0.0004553451261502
447,-0.0007337929086885,0.0005958953404731,2.7745194912752547e-05
448,-0.0015025019053609,0.0015025019053609,-0.0015025019053609
449,-0.0013355572492097,0.0013355572492097,-0.0013355572492097
450,0.0006802227660366,-3.3580995060357625e-05,0.0028221809455433
451,0.0017346054476706,-0.0005918030917889,-0.0002687795652003
452,-0.0038309926326942,0.0022381431019202,0.0004716700890548
